index,propertyCode,price,log_price,nom_comar,municipality,propertyType,size,cat_size,rooms,bathrooms,floor_grouped,hasLift,latitude,longitude
0,108933600,300000.0,12.611541086966115,Baix Llobregat,Esplugues de Llobregat,flat,78.0,Mediana,4,1,3-4,1,41.3704537,2.0839784
1,108932312,650000.0,13.384729180332174,Vallès Occidental,Santa Perpètua de Mogoda,chalet,243.0,Muy Grande,4,3,0,0,41.5257469,2.1927191
2,108932560,570000.0,13.25339339419516,Maresme,Pineda de Mar,duplex,208.0,Muy Grande,4,3,5+,1,41.617925,2.6736527
3,108933084,390600.0,12.875441857585288,Maresme,Cabrils,chalet,166.0,Muy Grande,3,2,0,0,41.514466,2.3819174
4,108933074,250000.0,12.429220196836383,Anoia,Masquefa,chalet,212.0,Muy Grande,4,2,0,0,41.4892032,1.807568
5,108932967,265000.0,12.487488878546145,Maresme,Canet de Mar,flat,60.0,Mediana,3,1,0,0,41.5942885,2.578565
6,108932909,357000.0,12.785493861878301,Barcelonès,Barcelona,flat,93.0,Grande,3,1,3-4,1,41.4170175,2.1802075
7,108932717,339900.0,12.736409677721657,Vallès Occidental,Terrassa,chalet,160.0,Muy Grande,4,2,0,0,41.5637541,2.0304902
8,108922966,218000.0,12.292254928916668,Maresme,Calella,duplex,100.0,Grande,3,2,2,1,41.6144797,2.6585522
9,108932597,249000.0,12.425212191503038,Vallès Occidental,Rubí,flat,70.0,Mediana,3,1,0,1,41.4884553,2.0261454
10,108865445,548000.0,13.214032390746006,Barcelonès,Barcelona,flat,103.0,Grande,3,2,3-4,1,41.3826399,2.154208
11,108932326,370000.0,12.821260987319457,Barcelonès,Barcelona,flat,92.0,Grande,3,1,1,1,41.4303873,2.1844865
12,100379096,430000.0,12.971542813248437,Garraf,Vilanova i la Geltrú,chalet,250.0,Muy Grande,3,2,0,0,41.2271186,1.7288377
14,108932177,379000.0,12.84529412258351,Barcelonès,Barcelona,flat,87.0,Mediana,2,1,0,1,41.3932882,2.1893886
15,108931892,470000.0,13.060490101343552,Barcelonès,Barcelona,flat,107.0,Grande,3,2,5+,1,41.3784321,2.1293502
16,107476078,499000.0,13.120363378739663,Barcelonès,Barcelona,flat,80.0,Mediana,3,1,3-4,1,41.3866634,2.1376082
17,108869680,447000.0,13.010316110729669,Barcelonès,Badalona,flat,106.0,Grande,3,2,5+,1,41.4474726,2.2377358
18,108869676,477000.0,13.07527386630434,Barcelonès,Badalona,flat,104.0,Grande,3,2,5+,1,41.4498314,2.2390133
19,108869679,477000.0,13.07527386630434,Barcelonès,Badalona,flat,104.0,Grande,3,2,5+,1,41.4477441,2.2401016
20,108869678,487000.0,13.096021455450709,Barcelonès,Badalona,flat,104.0,Grande,3,2,5+,1,41.4473435,2.2396943
21,108869659,442000.0,12.999067423500716,Barcelonès,Badalona,flat,99.0,Grande,3,2,5+,1,41.4491599,2.2405426
22,108869664,472000.0,13.064736383209516,Barcelonès,Badalona,flat,99.0,Grande,3,2,5+,1,41.4473734,2.2381278
23,108869660,437000.0,12.987690762404629,Barcelonès,Badalona,flat,99.0,Grande,3,2,5+,1,41.4496762,2.2370045
24,108931814,350000.0,12.765691290604371,Maresme,Montgat,countryHouse,313.0,Muy Grande,5,4,0,0,41.4700845,2.2723524
25,108931628,265000.0,12.487488878546145,Vallès Occidental,Sabadell,flat,90.0,Mediana,3,1,5+,1,41.5503089,2.0996622
27,104538725,465000.0,13.049794835104816,Vallès Occidental,Ullastrell,chalet,199.0,Muy Grande,3,2,0,0,41.5283433,1.9807083
28,108931478,309000.0,12.6410997921206,Barcelonès,Badalona,penthouse,75.0,Mediana,3,1,0,0,41.4534591,2.256015
29,108931432,169700.0,12.04179334395687,Barcelonès,Badalona,flat,73.0,Mediana,2,1,3-4,1,41.4374732,2.2226711
30,108928880,139750.0,11.847617546626807,Berguedà,Gironella,flat,80.0,Mediana,3,2,1,0,42.0365742,1.8802084
31,108915240,385000.0,12.861001210669146,Alt Penedès,Torrelavit,chalet,344.0,Muy Grande,4,3,0,0,41.4450826,1.7307046
32,108931293,575000.0,13.26212705890841,Barcelonès,Barcelona,flat,89.0,Mediana,2,2,3-4,1,41.3793191,2.1461674
33,108931305,210000.0,12.25486757159303,Baix Llobregat,Esparreguera,flat,80.0,Mediana,3,2,2,1,41.5335444,1.8717242
34,108931260,339000.0,12.733758336210744,Barcelonès,Barcelona,flat,79.0,Mediana,4,1,5+,1,41.4153581,2.1979896
35,108931296,175000.0,12.07254696717504,Barcelonès,Barcelona,flat,35.0,Pequeña,1,1,1,0,41.3839774,2.1801273
36,108931193,349000.0,12.762830066509972,Baix Llobregat,Castelldefels,flat,76.0,Mediana,3,1,1,0,41.2890882,1.9786639
37,108931230,245000.0,12.409017571151187,Barcelonès,Barcelona,flat,58.0,Mediana,2,1,1,0,41.3843334,2.1816729
38,108931208,720000.0,13.487007879880162,Barcelonès,Barcelona,chalet,271.0,Muy Grande,6,3,0,0,41.4132595,2.2076197
39,108931116,449000.0,13.014780393893403,Vallès Occidental,Rubí,chalet,92.0,Grande,3,2,0,0,41.4955723,2.0036646
40,108931094,295000.0,12.59473402514672,Barcelonès,Barcelona,flat,81.0,Mediana,3,1,1,1,41.4298419,2.1745133
41,108931032,105000.0,11.561725152903833,Barcelonès,Barcelona,flat,45.0,Pequeña,2,1,0,1,41.4330819,2.1701574
42,108930989,220000.0,12.301387370778713,Vallès Occidental,Sabadell,flat,98.0,Grande,3,1,0,0,41.5509639,2.0867642
43,108930885,426050.0,12.962314336395702,Barcelonès,Barcelona,flat,102.0,Grande,3,2,5+,1,41.4315087,2.1942443
44,108930792,795000.0,13.586098651497313,Garraf,Sitges,flat,105.0,Grande,3,2,3-4,1,41.2352841,1.7892751
45,108930836,370000.0,12.821260987319457,Barcelonès,Santa Coloma de Gramenet,flat,99.0,Grande,4,2,2,0,41.4542638,2.2066812
46,108930724,635000.0,13.361381852676738,Garraf,Sant Pere de Ribes,chalet,177.0,Muy Grande,5,3,0,0,41.2630645,1.7687507
47,108930715,550000.0,13.217675375388819,Maresme,Pineda de Mar,duplex,180.0,Muy Grande,3,2,3-4,1,41.6258483,2.6893407
48,108459292,215000.0,12.278397958261774,Garraf,Sant Pere de Ribes,flat,111.0,Grande,3,1,0,0,41.262409,1.7778836
49,108930717,225000.0,12.323860125621126,Barcelonès,Barcelona,penthouse,30.0,Pequeña,0,1,0,1,41.3767267,2.1680909
50,108930673,420000.0,12.948012371209098,Barcelonès,Barcelona,flat,93.0,Grande,2,1,0,1,41.3954117,2.1818957
51,108915529,265000.0,12.487488878546145,Baix Llobregat,Castelldefels,flat,85.0,Mediana,3,2,0,0,41.2820884,1.977139
52,108790278,490000.0,13.102162710901053,Vallès Oriental,Mollet del Vallès,chalet,190.0,Muy Grande,4,3,0,0,41.5388228,2.2126689
53,108930393,445000.0,13.005831808336863,Maresme,Sant Andreu de Llavaneres,flat,156.0,Muy Grande,4,2,1,1,41.5560954,2.5003968
54,108930475,275000.0,12.524530013005734,Garraf,Vilanova i la Geltrú,flat,81.0,Mediana,4,1,1,0,41.2184519,1.730531
55,108930339,345000.0,12.75130259456002,Barcelonès,Barcelona,flat,85.0,Mediana,4,1,0,0,41.4325621,2.1718355
56,108930325,330000.0,12.706850963741102,Maresme,Mataró,chalet,299.0,Muy Grande,7,2,0,0,41.5363091,2.4476447
57,108915277,725000.0,13.493928313146206,Barcelonès,Barcelona,flat,115.0,Grande,3,2,3-4,1,41.385704,2.1813602
58,108930305,439000.0,12.992256969959042,Barcelonès,Barcelona,flat,70.0,Mediana,3,1,5+,1,41.3826457,2.1324816
59,96954606,172620.0,12.058853718828356,Vallès Occidental,Terrassa,flat,114.0,Grande,2,2,1,1,41.5625346,2.0322167
60,108930275,161000.0,11.989165855127435,Barcelonès,Hospitalet de Llobregat,flat,56.0,Mediana,3,1,3-4,0,41.3667292,2.1138156
61,108927360,405000.0,12.91164481522143,Maresme,Santa Susanna,chalet,223.0,Muy Grande,4,3,0,0,41.6344343,2.7062651
62,108917559,437000.0,12.987690762404629,Garraf,Vilanova i la Geltrú,chalet,209.0,Muy Grande,5,2,0,0,41.2272644,1.723426
63,108930059,245000.0,12.409017571151187,Baix Llobregat,El Prat de Llobregat,flat,94.0,Grande,3,1,3-4,1,41.3279948,2.0958711
64,108907196,136300.0,11.822620954414864,Vallès Oriental,La Garriga,flat,97.0,Grande,3,2,1,0,41.6911299,2.2893774
65,108915207,127100.0,11.752737324967208,Barcelonès,Sant Adriá de Besós,flat,66.0,Mediana,3,1,2,0,41.422316,2.21335
66,108915196,143100.0,11.871305953640322,Maresme,Calella,flat,141.0,Grande,5,2,3-4,0,41.6183348,2.668402
68,108923515,199000.0,12.201065128819632,Barcelonès,Barcelona,flat,56.0,Mediana,2,1,1,0,41.4204885,2.1469099
69,81674784,120000.0,11.695255355062795,Maresme,Calella,flat,41.0,Pequeña,1,1,2,0,41.6125175,2.6473391
70,108929710,97000.0,11.48247656671073,Vallès Oriental,Montornès del Vallès,flat,59.0,Mediana,3,1,2,0,41.5516998,2.26676
71,108929377,270000.0,12.506180941677357,Vallès Oriental,Mollet del Vallès,flat,84.0,Mediana,3,2,1,1,41.5489675,2.2193051
72,108929446,315000.0,12.660331092405906,Anoia,Vallbona d'Anoia,chalet,224.0,Muy Grande,5,2,0,0,41.5219134,1.7099772
73,108909347,395000.0,12.886643575525625,Barcelonès,Barcelona,flat,57.0,Mediana,2,1,5+,1,41.4132277,2.140249
74,108929301,229000.0,12.34148164933907,Vallès Occidental,Santa Perpètua de Mogoda,flat,90.0,Mediana,3,2,0,1,41.5318903,2.1864429
75,108929008,130000.0,11.775297421715827,Barcelonès,Barcelona,flat,23.0,Pequeña,1,1,0,1,41.4121141,2.1913202
76,108928982,340000.0,12.73670383776449,Maresme,Pineda de Mar,flat,197.0,Muy Grande,4,2,5+,1,41.6185539,2.671224
77,108920820,528000.0,13.176853456625999,Barcelonès,Barcelona,flat,98.0,Grande,4,2,2,1,41.4092926,2.1832779
78,108928963,95000.0,11.461642696843066,Bages,Moià,flat,72.0,Mediana,3,1,3-4,0,41.8092371,2.0948687
79,108635001,270000.0,12.506180941677357,Maresme,Mataró,duplex,156.0,Muy Grande,5,2,1,1,41.5429488,2.4272876
80,108928954,180000.0,12.100717685412471,Maresme,Mataró,flat,75.0,Mediana,2,1,0,1,41.5401971,2.4301557
81,108928945,187000.0,12.138869243416009,Maresme,Mataró,flat,74.0,Mediana,2,1,3-4,0,41.5464587,2.440199
82,108928942,330000.0,12.706850963741102,Baix Llobregat,Esparreguera,chalet,199.0,Muy Grande,1,1,0,0,41.5275097,1.8513978
83,108928917,199500.0,12.20357452783082,Osona,Santa Eugènia de Berga,flat,95.0,Grande,3,2,1,1,41.9062655,2.2834
84,107760695,245000.0,12.409017571151187,Vallès Oriental,Vilalba Sasserra,chalet,100.0,Grande,3,1,0,0,41.651579,2.4441692
85,108928754,289000.0,12.574185427296195,Vallès Occidental,Terrassa,chalet,200.0,Muy Grande,3,3,0,0,41.5660672,2.0288658
86,108928773,427000.0,12.964541634128395,Anoia,Masquefa,chalet,210.0,Muy Grande,6,2,0,0,41.4964723,1.8103061
87,108928667,150000.0,11.918397239722838,Barcelonès,Barcelona,flat,62.0,Mediana,3,1,0,0,41.4329154,2.1745044
88,108340015,166600.0,12.023357011097826,Barcelonès,Hospitalet de Llobregat,flat,51.0,Mediana,1,1,0,0,41.3622103,2.1187365
90,108743621,241100.0,12.392971211817235,Barcelonès,Badalona,flat,97.0,Grande,3,2,0,0,41.4317684,2.216396
91,108928581,255000.0,12.449022745701502,Vallès Occidental,Cerdanyola del Vallès,flat,90.0,Mediana,3,1,0,1,41.494572,2.1302977
92,102519964,290000.0,12.577639650232573,Maresme,Calella,chalet,152.0,Muy Grande,1,2,0,0,41.6132982,2.6594005
93,108928415,300000.0,12.611541086966115,Barcelonès,Barcelona,duplex,113.0,Grande,3,2,0,1,41.4229443,2.1736739
94,108799139,267700.0,12.497625965026309,Baix Llobregat,Castelldefels,flat,92.0,Grande,2,2,3-4,0,41.2881226,1.9767519
95,108928417,660000.0,13.399996629152975,Vallès Oriental,Granollers,chalet,256.0,Muy Grande,5,3,0,0,41.5918816,2.2897745
96,108928362,396000.0,12.889172015485954,Barcelonès,Barcelona,flat,96.0,Grande,3,1,3-4,1,41.3856578,2.1493993
97,108893889,420000.0,12.948012371209098,Vallès Oriental,Granollers,chalet,268.0,Muy Grande,5,3,0,0,41.5982342,2.283682
98,108928388,470000.0,13.060490101343552,Barcelonès,Barcelona,flat,106.0,Grande,3,2,5+,1,41.3745139,2.1320557
99,108928383,197000.0,12.190964083849375,Vallès Occidental,Sabadell,flat,87.0,Mediana,3,1,0,0,41.5597564,2.0939939
100,108928244,217000.0,12.28765724080691,Baix Llobregat,Sant Boi de Llobregat,flat,85.0,Mediana,3,1,1,1,41.3422794,2.0432842
101,108541851,255000.0,12.449022745701502,Osona,Tona,chalet,186.0,Muy Grande,3,2,0,0,41.8606008,2.2320464
102,108928333,135000.0,11.813037464800539,Osona,Tona,flat,84.0,Mediana,3,1,3-4,0,41.8514538,2.2287269
103,108928356,189000.0,12.149507585033072,Vallès Oriental,Mollet del Vallès,flat,75.0,Mediana,3,1,1,1,41.5335512,2.2074314
104,108928332,187000.0,12.138869243416009,Vallès Occidental,Sabadell,flat,85.0,Mediana,3,1,3-4,0,41.5562301,2.0855109
105,108928260,377000.0,12.840003118946523,Garraf,Sitges,flat,68.0,Mediana,2,1,5+,1,41.2364338,1.807779
106,108928185,179000.0,12.095146671399466,Vallès Oriental,Montmeló,flat,86.0,Mediana,3,1,2,1,41.5542814,2.2497291
107,108928216,340000.0,12.73670383776449,Barcelonès,Barcelona,flat,56.0,Mediana,2,1,3-4,1,41.3786141,2.1542166
108,108926317,162100.0,11.9959748767362,Vallès Occidental,Sabadell,flat,51.0,Mediana,2,1,2,1,41.5561595,2.1063488
109,108928063,450000.0,13.017005083966255,Barcelonès,Barcelona,flat,97.0,Grande,3,2,2,1,41.3716942,2.1459746
110,108928107,280000.0,12.54254845357358,Maresme,Sant Cebrià de Vallalta,penthouse,130.0,Grande,4,2,0,1,41.6205118,2.6048754
111,108913859,159000.0,11.976665770490767,Barcelonès,Badalona,flat,71.0,Mediana,3,1,2,1,41.43366,2.2273629
112,108928023,230000.0,12.345838935721968,Baix Llobregat,Sant Andreu de la Barca,flat,70.0,Mediana,2,1,3-4,1,41.447828,1.976667
113,108928004,135000.0,11.813037464800539,Maresme,Canet de Mar,flat,52.0,Mediana,3,1,2,0,41.5917188,2.5806627
114,108851694,125000.0,11.736077016252437,Vallès Occidental,Terrassa,flat,79.0,Mediana,3,1,3-4,0,41.5604683,1.9931969
115,108923358,175000.0,12.07254696717504,Barcelonès,Barcelona,flat,60.0,Mediana,2,1,1,0,41.4410831,2.1757972
116,108927893,250000.0,12.429220196836383,Barcelonès,Barcelona,flat,65.0,Mediana,3,1,0,0,41.4281737,2.1785096
117,108927951,230500.0,12.348010479804223,Baix Llobregat,Sant Boi de Llobregat,flat,104.0,Grande,4,1,0,0,41.3487255,2.0276481
118,108927931,340000.0,12.73670383776449,Vallès Occidental,Castellar del Vallès,duplex,177.0,Muy Grande,4,2,3-4,0,41.6129131,2.0858414
119,108927843,375000.0,12.834683971615659,Garraf,Sitges,penthouse,67.0,Mediana,2,1,0,1,41.2372055,1.8092974
120,108927840,330000.0,12.706850963741102,Barcelonès,Barcelona,flat,81.0,Mediana,2,2,0,0,41.3795834,2.1788539
121,108927796,290000.0,12.577639650232573,Barcelonès,Hospitalet de Llobregat,flat,77.0,Mediana,4,1,3-4,1,41.3665639,2.1292026
122,108927766,168000.0,12.031725210748633,Barcelonès,Hospitalet de Llobregat,flat,58.0,Mediana,3,1,1,0,41.3687976,2.1102109
123,108927717,165000.0,12.013706813470414,Vallès Occidental,Sabadell,flat,69.0,Mediana,3,1,2,0,41.5280544,2.1235197
124,108103852,118000.0,11.678448377988165,Anoia,Vilanova del Camí,flat,87.0,Mediana,3,1,2,0,41.5703424,1.6391377
125,108927635,245000.0,12.409017571151187,Vallès Occidental,Sabadell,flat,80.0,Mediana,3,1,3-4,1,41.535675,2.1147424
126,108927280,459000.0,13.036807667689546,Baix Llobregat,Sant Boi de Llobregat,chalet,210.0,Muy Grande,3,3,0,0,41.3518141,2.0264336
127,108926983,325000.0,12.691583538230217,Barcelonès,Barcelona,penthouse,64.0,Mediana,3,1,0,1,41.4247415,2.1591292
128,108062350,289900.0,12.57729476436913,Barcelonès,Barcelona,flat,142.0,Grande,2,2,0,1,41.4128257,2.1985177
129,108927014,735000.0,13.507627138738266,Garraf,Vilanova i la Geltrú,chalet,300.0,Muy Grande,4,4,0,0,41.2177154,1.67997
130,108866995,170000.0,12.04355959836804,Barcelonès,Barcelona,flat,30.0,Pequeña,1,1,2,1,41.3745466,2.1320155
131,108927347,350000.0,12.765691290604371,Barcelonès,Barcelona,penthouse,38.0,Pequeña,1,1,0,1,41.3780703,2.1882232
132,108927534,190890.0,12.159457863500325,Baix Llobregat,Esparreguera,chalet,83.0,Mediana,3,1,0,0,41.5249152,1.8527724
133,108927557,179990.0,12.100662128622306,Vallès Oriental,Granollers,flat,78.0,Mediana,3,1,3-4,1,41.612702,2.2873118
134,108927468,285000.0,12.560247968016562,Vallès Occidental,Cerdanyola del Vallès,flat,96.0,Grande,3,1,3-4,1,41.4925591,2.1422564
135,108927305,299000.0,12.608202196848836,Anoia,Els Hostalets de Pierola,chalet,160.0,Muy Grande,4,2,0,0,41.546883,1.8092575
136,108927335,170000.0,12.04355959836804,Barcelonès,Barcelona,flat,58.0,Mediana,2,1,2,0,41.4530959,2.1910616
137,108927248,250000.0,12.429220196836383,Barcelonès,Barcelona,flat,65.0,Mediana,3,1,0,0,41.4299797,2.1781716
138,108511739,96000.0,11.472113887062386,Bages,Manresa,flat,76.0,Mediana,3,1,1,1,41.7237879,1.815925
139,108857805,549000.0,13.215855541983634,Barcelonès,Barcelona,flat,89.0,Mediana,3,2,1,0,41.4022169,2.205261
140,108927297,249500.0,12.427218202181711,Vallès Occidental,Sabadell,chalet,99.0,Grande,4,1,0,0,41.5577198,2.1264429
141,108927108,690000.0,13.444448325847754,Vallès Oriental,Santa Eulàlia de Ronçana,chalet,514.0,Muy Grande,3,3,0,0,41.631011,2.2061322
142,108926628,339000.0,12.733758336210744,Barcelonès,Barcelona,flat,68.0,Mediana,2,1,5+,1,41.3719297,2.1455162
143,108927184,690000.0,13.444448325847754,Baix Llobregat,Corbera de Llobregat,chalet,490.0,Muy Grande,5,3,0,0,41.4293174,1.9018968
144,108927120,398000.0,12.894209796826232,Barcelonès,Barcelona,flat,63.0,Mediana,3,1,2,1,41.4057956,2.1673401
145,108927116,720000.0,13.487007879880162,Barcelonès,Barcelona,flat,78.0,Mediana,2,2,0,0,41.3898187,2.1575676
146,108927103,165000.0,12.013706813470414,Barcelonès,Barcelona,flat,57.0,Mediana,3,1,2,0,41.4175491,2.218487
147,108908598,850000.0,13.652992804936396,Maresme,El Masnou,chalet,269.0,Muy Grande,4,3,0,0,41.4865218,2.321785
148,108921963,266568.0,12.493388400896043,Baix Llobregat,Sant Andreu de la Barca,flat,129.0,Grande,3,2,3-4,1,41.4451212,1.9738621
149,108923881,420000.0,12.948012371209098,Baix Llobregat,Corbera de Llobregat,chalet,146.0,Grande,5,2,0,0,41.4153508,1.9346813
150,108926569,565000.0,13.244582780038517,Maresme,Mataró,chalet,221.0,Muy Grande,4,3,0,0,41.5414536,2.4389833
151,108927005,392400.0,12.880039555090077,Vallès Occidental,Terrassa,flat,153.0,Muy Grande,4,2,5+,1,41.5690075,2.0409913
152,108927004,244200.0,12.405746935654452,Vallès Occidental,Terrassa,flat,94.0,Grande,3,2,3-4,1,41.5690075,2.0409913
153,108927003,259000.0,12.464587201678082,Vallès Occidental,Barberà del Vallès,flat,119.0,Grande,4,2,1,1,41.5144038,2.1259236
154,108926902,250000.0,12.429220196836383,Vallès Occidental,Vacarisses,chalet,85.0,Mediana,3,2,0,0,41.6216349,1.8960808
155,108926901,799000.0,13.591117476312084,Barcelonès,Barcelona,flat,170.0,Muy Grande,3,3,0,0,41.3751381,2.1575835
156,108926851,465000.0,13.049794835104816,Barcelonès,Hospitalet de Llobregat,chalet,178.0,Muy Grande,4,1,0,0,41.3628774,2.0994488
157,108921908,245000.0,12.409017571151187,Vallès Occidental,Sabadell,flat,80.0,Mediana,3,1,3-4,1,41.533236,2.1167903
158,108926843,190000.0,12.154784614286667,Garraf,Cubelles,flat,104.0,Grande,3,1,3-4,0,41.2068633,1.6770937
159,108926898,198000.0,12.19602736016897,Vallès Occidental,Barberà del Vallès,flat,88.0,Mediana,4,1,2,1,41.5262576,2.1260554
160,108926853,265000.0,12.487488878546145,Baix Llobregat,Viladecans,flat,95.0,Grande,4,1,2,0,41.3202833,2.0190876
161,108926743,695000.0,13.451668563394815,Barcelonès,Barcelona,duplex,143.0,Grande,3,2,0,1,41.4066502,2.1654722
162,108926798,350000.0,12.765691290604371,Baix Llobregat,Sant Boi de Llobregat,chalet,104.0,Grande,4,2,0,0,41.342631,2.046276
163,108895577,275000.0,12.524530013005734,Vallès Occidental,Barberà del Vallès,chalet,107.0,Grande,4,1,0,0,41.5170523,2.1231395
164,108926726,225000.0,12.323860125621126,Vallès Occidental,Terrassa,flat,80.0,Mediana,3,2,5+,1,41.5633761,2.0387966
165,108926664,665000.0,13.407543823396258,Maresme,Sant Andreu de Llavaneres,chalet,340.0,Muy Grande,4,5,0,0,41.5810399,2.4820301
166,97883762,245000.0,12.409017571151187,Maresme,Tordera,chalet,219.0,Muy Grande,4,2,0,0,41.6956184,2.7112628
167,108926558,348000.0,12.759960632315702,Baix Llobregat,Sant Vicenç Dels Horts,chalet,150.0,Grande,3,3,0,0,41.3790073,2.0022549
168,108926529,185000.0,12.128116509451258,Baix Llobregat,Cornellà de Llobregat,flat,69.0,Mediana,3,1,2,1,41.3647647,2.0795657
170,108926434,246000.0,12.413090879946887,Osona,Vic,flat,101.0,Grande,3,2,2,1,41.9234639,2.2589622
171,108926468,268000.0,12.498745990829315,Barcelonès,Barcelona,flat,60.0,Mediana,3,1,1,1,41.438831,2.1882261
172,108926402,140000.0,11.849404844423074,Bages,Manresa,flat,81.0,Mediana,3,1,1,1,41.7282981,1.8386935
173,101309646,125000.0,11.736077016252437,Maresme,Malgrat de Mar,chalet,40.0,Pequeña,3,1,0,0,41.6465827,2.742784
174,102937731,130000.0,11.775297421715827,Maresme,Malgrat de Mar,countryHouse,50.0,Pequeña,2,1,0,0,41.6470403,2.7322767
175,108745361,267700.0,12.497625965026309,Baix Llobregat,Castelldefels,flat,92.0,Grande,2,2,0,0,41.287843,1.9787736
176,108889002,195000.0,12.180759965737863,Baix Llobregat,Martorell,flat,115.0,Grande,2,1,1,0,41.4751822,1.9305421
177,108926333,216000.0,12.283038316285214,Vallès Occidental,Sabadell,flat,75.0,Mediana,2,1,3-4,1,41.5345776,2.1108536
178,108925885,150000.0,11.918397239722838,Vallès Occidental,Terrassa,flat,64.0,Mediana,2,1,2,1,41.5735471,2.0192958
179,101428369,305000.0,12.628070334272698,Maresme,Tordera,chalet,241.0,Muy Grande,4,2,0,0,41.715555,2.6952013
180,106556504,140000.0,11.849404844423074,Maresme,Tordera,chalet,100.0,Grande,2,2,0,0,41.6854174,2.6667644
181,108926199,150000.0,11.918397239722838,Baix Llobregat,Martorell,flat,70.0,Mediana,2,1,2,0,41.4722283,1.9201685
182,108926186,205000.0,12.230770136157428,Vallès Occidental,Barberà del Vallès,flat,89.0,Mediana,3,1,2,0,41.5144942,2.1216704
183,108926158,618000.0,13.334245354561496,Vallès Occidental,Terrassa,chalet,185.0,Muy Grande,5,2,0,0,41.5894235,2.0336812
184,108926073,158000.0,11.970356641102999,Barcelonès,Barcelona,flat,54.0,Mediana,3,1,2,0,41.4164819,2.217551
185,108924178,200000.0,12.206077645517674,Garraf,Cubelles,flat,77.0,Mediana,2,1,0,1,41.2090719,1.6791101
186,108926047,115000.0,11.652696102959753,Anoia,Igualada,flat,75.0,Mediana,3,1,1,0,41.582617,1.6270817
187,108926032,109000.0,11.599112335481124,Anoia,Igualada,duplex,62.0,Mediana,1,1,1,0,41.5775335,1.6170956
188,108925994,420000.0,12.948012371209098,Barcelonès,Barcelona,flat,96.0,Grande,4,2,1,1,41.4376498,2.189177
189,108925951,125000.0,11.736077016252437,Vallès Occidental,Montcada i Reixac,flat,96.0,Grande,4,1,1,0,41.4708652,2.1819392
190,108925961,145000.0,11.884495917930655,Barcelonès,Santa Coloma de Gramenet,flat,53.0,Mediana,2,1,1,0,41.4487684,2.2158997
191,108841236,139000.0,11.842236406331555,Alt Penedès,Sant Pere de Riudebitlles,flat,119.0,Grande,4,2,1,0,41.4512535,1.7021427
192,108925941,360000.0,12.793862088206213,Barcelonès,Barcelona,flat,75.0,Mediana,4,1,3-4,1,41.4128898,2.1441049
193,108925908,320000.0,12.676079399771027,Maresme,Mataró,penthouse,101.0,Grande,4,2,0,1,41.5349618,2.4430867
194,108925893,119700.0,11.692752245730048,Barcelonès,Barcelona,flat,42.0,Pequeña,2,1,0,0,41.3718775,2.1393772
195,108924631,362000.0,12.799402253235032,Garraf,Vilanova i la Geltrú,flat,124.0,Grande,4,2,1,0,41.2280471,1.7259896
196,108925891,330000.0,12.706850963741102,Barcelonès,Barcelona,flat,74.0,Mediana,2,1,3-4,1,41.4093316,2.2128628
197,108925901,199000.0,12.201065128819632,Vallès Oriental,Granollers,flat,76.0,Mediana,3,1,1,1,41.6176151,2.2935892
198,108925898,280000.0,12.54254845357358,Vallès Oriental,Mollet del Vallès,flat,108.0,Grande,3,2,0,0,41.5437968,2.2159234
199,107546211,230000.0,12.345838935721968,Vallès Oriental,Granollers,flat,94.0,Grande,3,2,3-4,1,41.6107306,2.2926947
200,108923336,279000.0,12.53897064502647,Baix Llobregat,Cornellà de Llobregat,flat,75.0,Mediana,2,1,0,0,41.3607721,2.0772403
201,108696879,720000.0,13.487007879880162,Barcelonès,Barcelona,flat,78.0,Mediana,2,1,5+,1,41.3914571,2.176771
202,107381439,185000.0,12.128116509451258,Maresme,Calella,flat,78.0,Mediana,2,1,5+,1,41.6093379,2.6464719
203,108925283,295000.0,12.59473402514672,Barcelonès,Barcelona,penthouse,54.0,Mediana,1,2,0,1,41.3849101,2.1672538
204,108925829,269000.0,12.502470376049185,Garraf,Sitges,flat,61.0,Mediana,2,1,0,1,41.2394486,1.8014807
205,108925810,415000.0,12.936036208848487,Vallès Oriental,L'Ametlla del Vallès,chalet,170.0,Muy Grande,3,2,0,0,41.6834001,2.2510078
206,108925780,98000.0,11.49273296168228,Bages,Manresa,flat,65.0,Mediana,2,1,3-4,1,41.724871,1.8267907
207,108925505,599000.0,13.303018546545275,Barcelonès,Barcelona,flat,100.0,Grande,4,2,0,1,41.389894,2.1399113
209,108925476,310000.0,12.644330802262578,Barcelonès,Badalona,flat,79.0,Mediana,4,1,2,0,41.4552714,2.2468642
210,108443718,430000.0,12.971542813248437,Barcelonès,Badalona,flat,101.0,Grande,3,2,2,1,41.4537695,2.2566734
211,108925435,141000.0,11.856522261533737,Maresme,Montgat,flat,67.0,Mediana,1,1,1,0,41.4709012,2.2725756
212,108925410,189000.0,12.149507585033072,Vallès Oriental,Caldes de Montbui,flat,67.0,Mediana,3,1,1,0,41.624274,2.1665565
213,108925403,258000.0,12.460718739865236,Baix Llobregat,Sant Boi de Llobregat,flat,89.0,Mediana,5,1,3-4,1,41.3344852,2.0404038
214,108925340,287000.0,12.567240979056246,Vallès Occidental,Sabadell,chalet,229.0,Muy Grande,4,2,0,0,41.5462184,2.1192272
