propertyCode,nom_comar,municipality,price_true,price_pred,abs_error,idealista_url,undervaluation_pct,y_pred_log,y_true_log,res_log,res_zscore,priority_score
108894225,Vallès Occidental,Sant Llorenç Savall,120001.00000000025,173073.63604225425,53072.636042254,https://www.idealista.com/inmueble/108894225/,30.664772091167503,12.061472424782856,11.695255355062796,0.36621706972005974,1.5510577320339394,67.99707242483544
108915341,Vallès Occidental,Terrassa,170001.00000000012,245151.08047859755,75150.08047859743,https://www.idealista.com/inmueble/108915341/,30.654598924012603,12.409629954487972,12.04355959836804,0.3660703561199323,1.5504363484811572,67.97130970124353
105571570,Barcelonès,Barcelona,105000.99999999997,151403.0780967668,46402.07809676684,https://www.idealista.com/inmueble/105571570/,30.648041426944907,11.927700950668953,11.561725152903833,0.36597579776512035,1.550035860684475,67.95470481939569
108882565,Vallès Occidental,Terrassa,110000.99999999971,158440.56988361655,48439.569883616845,https://www.idealista.com/inmueble/108882565/,30.572706169384784,11.973134848571195,11.60824473564232,0.36489011292887596,1.545437604625313,67.76402245732874
108821921,Vallès Occidental,Ripollet,139001.00000000026,200207.354819131,61206.354819130735,https://www.idealista.com/inmueble/108821921/,30.571481689284123,12.207108882546754,11.842236406331557,0.36487247621519714,1.545362906957233,67.76092439121587
108806765,Osona,Manlleu,135001.0000000002,194421.00050771682,59420.00050771661,https://www.idealista.com/inmueble/108806765/,30.562542293551335,12.177781192477017,11.81303746480054,0.3647437276764762,1.5448176117403176,67.73830795769547
108883219,Maresme,Cabrils,372000.9999999992,535602.0723714483,163601.0723714491,https://www.idealista.com/inmueble/108883219/,30.545265003752494,13.191146762043813,12.826651821423711,0.36449494062010146,1.5437639113005346,67.69460284164279
108780376,Barcelonès,Barcelona,220000.99999999983,316657.1555810115,96656.15558101167,https://www.idealista.com/inmueble/108780376/,30.52391328522617,12.665574939450222,12.301387370778713,0.36418756867150925,1.5424620832949785,67.64060179850767
108892987,Maresme,Arenys de Munt,475000.99999999977,683686.5306176502,208685.53061765048,https://www.idealista.com/inmueble/108892987/,30.523569102512752,13.435254802987698,13.07107218827772,0.3641826147099785,1.5424411015304136,67.63973141767133
108915720,Barcelonès,Barcelona,200000.99999999997,287714.4062717794,87713.40627177941,https://www.idealista.com/inmueble/108915720/,30.486275403576418,12.569723622223345,12.206077645517674,0.363645976705671,1.5401682513693857,67.54544032358507
108908509,Vallès Occidental,Ripollet,138001.0000000003,197772.58709221205,59771.58709221176,https://www.idealista.com/inmueble/108908509/,30.222382166818235,12.194873099548264,11.8350162104899,0.35985688905836355,1.5241201362522967,66.87927160434165
108412275,Bages,Navàs,103501.00000000023,148308.78493485556,44807.78493485533,https://www.idealista.com/inmueble/108412275/,30.212495473236523,11.90705176396329,11.547336553476637,0.35971521048665345,1.523520077810776,66.85434916558884
108921963,Baix Llobregat,Sant Andreu de la Barca,266569.0000000005,381821.8452540582,115252.84525405767,https://www.idealista.com/inmueble/108921963/,30.184979378896,12.852709405122207,12.493388400896045,0.3593210042261621,1.5218504760392948,66.78499984640604
108893058,Baix Llobregat,Viladecans,176001.00000000006,252052.7993163066,76051.79931630654,https://www.idealista.com/inmueble/108893058/,30.172963570568193,12.437393865643536,12.07824495582233,0.3591489098212062,1.521121595876361,66.75472237568856
108831027,Anoia,Piera,325000.9999999993,464977.64835107105,139976.64835107175,https://www.idealista.com/inmueble/108831027/,30.10395206037635,13.049744615351974,12.691583538230216,0.3581610771217587,1.5169377779358015,66.58089978033749
103276830,Alt Penedès,Torrelles de Foix,155001.00000000012,221650.05861164106,66649.05861164094,https://www.idealista.com/inmueble/103276830/,30.06949740014214,12.308855104606465,11.951186847493476,0.357668257112989,1.514850512353977,66.49416355071881
96954606,Vallès Occidental,Terrassa,172621.00000000012,246731.7527697611,74110.75276976099,https://www.idealista.com/inmueble/96954606/,30.03697413802989,12.416057004286747,12.058853718828356,0.3572032854583913,1.512881194319207,66.41231772619713
105632048,Vallès Occidental,Rubí,107001.00000000003,152848.28382040077,45847.28382040074,https://www.idealista.com/inmueble/105632048/,29.99528857927646,11.937201099388108,11.580593459194764,0.356607640193344,1.5103584277135782,66.30745483690086
108820183,Garraf,Olivella,350000.9999999997,499700.9525917331,149699.95259173337,https://www.idealista.com/inmueble/108820183/,29.95790818794808,13.121765103657742,12.765691290604371,0.3560738130533707,1.5080974825488482,66.2134602080291
108839779,Vallès Occidental,Sabadell,230001.0000000001,328359.58039893577,98358.58039893568,https://www.idealista.com/inmueble/108839779/,29.9545334658536,12.701864568592388,12.345838935721968,0.3560256328704199,1.507893422576019,66.20497610337809
